open,high,close,volum,yesterday close,today close,tomorrow close,go up,go down
0.081932049,0.075243573,0.073728505,0.105138167,0.083270472,0.068802359,0.070121793,1,0
0.068802359,0.079785714,0.074241695,0.113042353,0.070121793,0.079863378,0.08119881,1,0
0.079863378,0.08170053,0.082890934,0.110928028,0.08119881,0.087482499,0.088828949,1,0
0.087482499,0.093768377,0.092190483,0.124871869,0.088828949,0.097210143,0.101556191,1,0
0.097210143,0.097379813,0.099092177,0.093487075,0.101556191,0.101600009,0.102966875,0,1
0.101600009,0.095015232,0.099804459,0.070434686,0.102966875,0.099456013,0.100819779,0,1
0.099456013,0.096382329,0.095928897,0.093736869,0.100819779,0.090778211,0.092129426,1,0
0.090778211,0.100167441,0.092646184,0.11479983,0.092129426,0.10646383,0.107837731,1,0
0.10646383,0.105992042,0.111214337,0.112239445,0.107837731,0.111172623,0.112553333,0,1
0.111172623,0.106922747,0.110347221,0.090846399,0.112553333,0.110517034,0.111896795,1,0
0.110517034,0.11395414,0.115213788,0.093924214,0.111896795,0.120231402,0.121625213,0,1
0.120231402,0.113744859,0.117271002,0.094700359,0.121625213,0.114353158,0.115738467,1,0
0.114353158,0.114141189,0.117032108,0.098679216,0.115738467,0.119637808,0.12103076,1,0
0.119637808,0.120112749,0.123716995,0.100454535,0.12103076,0.125547064,0.126948562,0,1
0.125547064,0.119088547,0.119620226,0.073557107,0.126948562,0.115872547,0.117260054,1,0
0.115872547,0.113789379,0.116633923,0.06868613,0.117260054,0.119013229,0.120405278,0,1
0.119013229,0.11602483,0.116607379,0.094628989,0.120405278,0.113197007,0.114580645,0,1
0.113197007,0.106673375,0.109019975,0.080256931,0.114580645,0.10568863,0.107061409,0,1
0.10568863,0.10211789,0.104648911,0.091363829,0.107061409,0.105657619,0.107030353,0,1
0.105657619,0.103703183,0.107675016,0.060924683,0.107030353,0.104891286,0.106262912,0,1
0.104891286,0.098323862,0.093225747,0.093032094,0.106262912,0.088036214,0.089383465,1,0
0.088036214,0.08943106,0.092438234,0.100374244,0.089383465,0.094849122,0.096206226,0,1
0.094849122,0.088228752,0.090124412,0.102979236,0.096206226,0.088536774,0.089884748,1,0
0.088536774,0.090753637,0.093951314,0.083638067,0.089884748,0.09507945,0.096436886,1,0
0.09507945,0.094436338,0.095619201,0.078829538,0.096436886,0.099083932,0.10044716,1,0
0.099083932,0.095571866,0.103396868,0.08380757,0.10044716,0.102481518,0.103383872,0,1
0.102481518,0.101864061,0.106922904,0.05349332,0.103383872,0.101958815,0.1033262,0,1
0.101958815,0.095375929,0.096468658,0.084271472,0.1033262,0.091974213,0.093327158,1,0
0.091974213,0.087939291,0.093022226,0.091354908,0.093327158,0.093258842,0.094613645,1,0
0.093258842,0.087534073,0.093845112,0.067303343,0.094613645,0.093830266,0.095185896,0,1
0.093830266,0.09236119,0.090956155,0.107198965,0.095185896,0.086042841,0.087387209,0,1
0.086042841,0.081571401,0.084324355,0.111873676,0.087387209,0.084244376,0.085586143,0,1
0.084244376,0.077568092,0.077997823,0.113925553,0.085586143,0.072665086,0.073990108,1,0
0.072665086,0.068599595,0.076228162,0.137905747,0.073990108,0.073582042,0.074908389,0,1
0.073582042,0.066849541,0.07033076,0.101177153,0.074908389,0.0684037,0.069722558,0,1
0.0684037,0.061643896,0.066623318,0.126971921,0.069722558,0.06201162,0.063330088,1,0
0.06201162,0.066328511,0.067101134,0.125300087,0.063330088,0.071043795,0.072366471,1,0
0.071043795,0.071841419,0.076480315,0.125166269,0.072366471,0.077816851,0.079149322,0,1
0.077816851,0.071106678,0.070808576,0.112435712,0.079149322,0.065599681,0.066914484,0,1
0.065599681,0.058825093,0.059022628,0.131577938,0.066914484,0.060244167,0.061551225,1,0
0.060244167,0.067980611,0.064605906,0.136844124,0.061551225,0.07286443,0.076026273,0,1
0.07286443,0.069761841,0.070658143,0.126852376,0.076026273,0.065838876,0.067154025,0,1
0.065838876,0.064458242,0.066565802,0.127351964,0.067154025,0.061869866,0.063179275,0,1
0.061869866,0.058170504,0.056323879,0.141753463,0.063179275,0.053732476,0.055030117,0,1
0.053732476,0.050293016,0.051395394,0.118609184,0.055030117,0.046955012,0.048242852,1,0
0.046955012,0.050582449,0.049864628,0.150897696,0.048242852,0.05283323,0.054129571,0,1
0.05283323,0.045991331,0.048227686,0.146133773,0.054129571,0.043180884,0.044463265,1,0
0.043180884,0.049535988,0.045055577,0.164440083,0.044463265,0.055211986,0.056511767,1,0
0.055211986,0.065905491,0.0606684,0.143377122,0.056511767,0.069121312,0.070441208,1,0
0.069121312,0.066404233,0.071485457,0.085047617,0.070441208,0.071832297,0.073156114,1,0
0.071832297,0.082827171,0.077267827,0.152465152,0.073156114,0.089475873,0.090825205,0,1
0.089475873,0.082827171,0.08383328,0.119367487,0.090825205,0.080062721,0.081398441,1,0
0.080062721,0.084644006,0.085487909,0.136798626,0.081398441,0.088558917,0.089906924,1,0
0.088558917,0.085236272,0.088390152,0.104924058,0.089906924,0.090857942,0.092209274,1,0
0.090857942,0.091475032,0.091256994,0.107056226,0.092209274,0.097648681,0.099009833,0,1
0.097648681,0.09104307,0.095389163,0.116173696,0.099009833,0.093413871,0.094768899,1,0
0.093413871,0.08944889,0.091593233,0.120161474,0.094768899,0.096062861,0.09742172,0,1
0.096062861,0.092476974,0.093884941,0.129677722,0.09742172,0.090020719,0.091370839,1,0
0.090020719,0.090148025,0.093013396,0.097546223,0.091370839,0.096731753,0.098091578,0,1
0.096731753,0.094480857,0.09704822,0.101310971,0.098091578,0.093444882,0.094799955,0,1
0.093444882,0.086999699,0.088978544,0.114434061,0.094799955,0.089865689,0.091215586,1,0
0.089865689,0.089065932,0.093969001,0.104852689,0.091215586,0.093657527,0.095012907,0,1
0.093657527,0.090646767,0.094216752,0.124390124,0.095012907,0.091464812,0.09281702,1,0
0.091464812,0.092690713,0.093314235,0.107359547,0.09281702,0.098197988,0.099559935,1,0
0.098197988,0.102113432,0.103600389,0.1248005,0.099559935,0.10147153,0.10283821,1,0
0.10147153,0.098216993,0.105347907,0.098768428,0.10283821,0.104590069,0.105961259,1,0
0.104590069,0.102594345,0.105387736,0.127307358,0.105961259,0.10829774,0.109674293,0,1
0.10829774,0.101748277,0.102591669,0.108831545,0.109674293,0.098946612,0.100309641,0,1
0.098946612,0.09566982,0.099468219,0.10701162,0.100309641,0.09544269,0.096800651,0,1
0.09544269,0.088825448,0.091951589,0.077259406,0.096800651,0.087225568,0.088571646,1,0
0.087225568,0.088629512,0.092641755,0.100820305,0.088571646,0.090220062,0.09157047,0,1
0.090220062,0.087832422,0.09081015,0.108519303,0.09157047,0.090034021,0.091384161,1,0
0.090034021,0.093069241,0.09544668,0.113479492,0.091384161,0.099664224,0.101028291,1,0
0.099664224,0.095714368,0.101118419,0.102872181,0.101028291,0.102127146,0.103494775,0,1
0.102127146,0.098252598,0.102945596,0.092389767,0.103494775,0.097932189,0.099293751,0,1
0.097932189,0.0935947,0.100118583,0.097278587,0.099293751,0.096328633,0.097687876,1,0
0.096328633,0.097851838,0.100932612,0.113327832,0.097687876,0.104040788,0.105411183,1,0
0.104040788,0.10681142,0.109435846,0.193422397,0.105411183,0.112727459,0.114110417,0,1
0.112727459,0.107768841,0.115744665,0.12309655,0.114110417,0.111305509,0.112686411,1,0
0.111305509,0.107710949,0.113488358,0.118386154,0.112686411,0.112333207,0.113715595,0,1
0.112333207,0.105805021,0.108528874,0.115674108,0.113715595,0.10366868,0.105038538,1,0
0.10366868,0.109162628,0.109064206,0.098429422,0.105038538,0.114991038,0.11637727,0,1
0.114991038,0.109790527,0.118916801,0.035370788,0.11637727,0.113857031,0.115241623,0,1
0.113857031,0.115339067,0.115439397,0.121776212,0.115241623,0.113068555,0.114452007,0,1
0.113068555,0.106544246,0.111462088,0.110749604,0.114452007,0.106964391,0.108339015,0,1
0.106964391,0.102411781,0.107383033,0.119715414,0.108339015,0.105560178,0.106932771,0,1
0.105560178,0.10073742,0.105785921,0.089499297,0.106932771,0.100674186,0.102039713,1,0
0.100674186,0.098061119,0.101388313,0.088687468,0.102039713,0.103190262,0.104559428,0,1
0.103190262,0.09661387,0.099623053,0.095797667,0.104559428,0.094228951,0.095585158,1,0
0.094228951,0.093372046,0.099636339,0.092746616,0.095585158,0.099743956,0.101108138,1,0
0.099743956,0.095594126,0.10161835,0.092612797,0.101108138,0.099969876,0.101334384,0,1
0.099969876,0.09489499,0.101848415,0.089954279,0.101334384,0.098472629,0.099834972,0,1
0.098472629,0.091871363,0.098079028,0.096689787,0.099834972,0.093112653,0.094467245,1,0
0.093112653,0.095807865,0.098521444,0.091408435,0.094467245,0.102379643,0.103747637,0,1
0.102379643,0.096164105,0.103945458,0.089642037,0.103747637,0.099097207,0.100460454,0,1
0.099097207,0.092499234,0.097787046,0.106984856,0.100460454,0.093351876,0.095194776,0,1
0.093351876,0.090807071,0.094468932,0.101605371,0.095194776,0.09079592,0.092147161,1,0
0.09079592,0.09018363,0.096207621,0.137007382,0.092147161,0.095885661,0.097253145,1,0
0.095885661,0.092249863,0.099751371,0.077179115,0.097253145,0.096612142,0.097971795,0,1
0.096612142,0.090001066,0.099764629,0.018853179,0.097971795,0.094437135,0.095793642,0,1
0.094437135,0.092900022,0.097636613,0.04229721,0.095793642,0.093192385,0.094547092,0,1
0.093192385,0.086919547,0.091504745,0.045624819,0.094547092,0.08687563,0.088221202,1,0
0.08687563,0.083196757,0.090004951,0.072334902,0.088221202,0.088643083,0.089991211,1,0
0.088643083,0.083121062,0.089659881,0.075073711,0.089991211,0.088833558,0.090181961,1,0
0.088833558,0.095188908,0.094247725,0.087625845,0.090181961,0.101772774,0.10313989,0,1
0.101772774,0.096177477,0.104533878,0.078847381,0.10313989,0.101577866,0.1029447,1,0
0.101577866,0.105315194,0.106976019,0.106065972,0.1029447,0.110623342,0.112003258,0,1
0.110623342,0.104887689,0.111992992,0.115816848,0.112003258,0.107930066,0.109306087,0,1
0.107930066,0.101378664,0.106856558,0.108893994,0.109306087,0.102171433,0.103539125,1,0
0.102171433,0.10377442,0.10756884,0.117163949,0.103539125,0.109989896,0.111364455,0,1
0.109989896,0.105813936,0.110988701,0.110481968,0.111364455,0.109985462,0.111364455,0,1
0.109985462,0.106775788,0.11293091,0.102533176,0.111364455,0.10940517,0.110783324,1,0
0.10940517,0.105266189,0.112784906,0.101025492,0.110783324,0.111797201,0.113178815,0,1
0.111797201,0.105680349,0.110564,0.105726967,0.113178815,0.105843659,0.107216663,0,1
0.105843659,0.102759133,0.108475786,0.1148712,0.107216663,0.104240104,0.105610788,0,1
0.104240104,0.097669246,0.102742102,0.099134197,0.105610788,0.098561228,0.0999237,0,1
0.098561228,0.093839614,0.097698558,0.09708232,0.0999237,0.092288732,0.093642133,0,1
0.092288732,0.086598911,0.093283263,0.117208555,0.093642133,0.088186809,0.089534277,1,0
0.088186809,0.086826023,0.092951452,0.133601267,0.089534277,0.092164715,0.093517936,0,1
0.092164715,0.08553019,0.085350761,0.118457524,0.093517936,0.080674024,0.082010628,0,1
0.080674024,0.075114444,0.078511013,0.106065972,0.082010628,0.074507837,0.075835523,1,0
0.074507837,0.073693913,0.079940005,0.108135692,0.075835523,0.079407105,0.080741876,1,0
0.079407105,0.077238542,0.079223294,0.120295292,0.080741876,0.081985204,0.083323703,0,1
0.081985204,0.07579575,0.078285376,0.112703348,0.083323703,0.07323651,0.074562358,1,0
0.07323651,0.072611819,0.076781181,0.118790285,0.074562358,0.07814908,0.079482032,1,0
0.07814908,0.075421707,0.083576672,0.090239757,0.079482032,0.080195607,0.081531519,0,1
0.080195607,0.073497976,0.076714808,0.107466601,0.081531519,0.074826791,0.076154938,0,1
0.074826791,0.074081328,0.077564237,0.107395232,0.076154938,0.072784698,0.074109892,0,1
0.072784698,0.066332968,0.073644445,0.105619912,0.074109892,0.07037493,0.071696639,0,1
0.07037493,0.067000929,0.070746631,0.091872338,0.071696639,0.066627378,0.067943668,1,0
0.066627378,0.063184642,0.069344182,0.088428753,0.067943668,0.069409228,0.07072954,0,1
0.069409228,0.065794164,0.070034349,0.094566541,0.07072954,0.066410327,0.067726302,0,1
0.066410327,0.060940303,0.067114392,0.090418181,0.067726302,0.061750255,0.063059491,0,1
0.061750255,0.056099814,0.061716922,0.110829895,0.063059491,0.061169963,0.06247836,1,0
0.061169963,0.062173813,0.065583653,0.103273636,0.06247836,0.068930838,0.070250458,1,0
0.068930838,0.070180431,0.074370013,0.089552825,0.070250458,0.076142405,0.077472454,0,1
0.076142405,0.069423403,0.076095416,0.073922876,0.077472454,0.073466865,0.074793045,0,1
0.073466865,0.068621855,0.075108839,0.084494502,0.074793045,0.069909788,0.071230824,1,0
0.069909788,0.069917715,0.072861361,0.102702679,0.071230824,0.074813489,0.076141617,0,1
0.074813489,0.068087481,0.073162201,0.087625845,0.076141617,0.067907574,0.069225714,1,0
0.067907574,0.064248933,0.067136508,0.110330308,0.069225714,0.07056097,0.071882948,0,1
0.07056097,0.064493847,0.070737774,0.100579432,0.071882948,0.065679413,0.066994331,1,0
0.065679413,0.065424551,0.071122673,0.09285367,0.066994331,0.069989546,0.071310698,1,0
0.069989546,0.067566479,0.075427391,0.100481299,0.071310698,0.071703845,0.073027476,0,1
0.071703845,0.069944432,0.073418809,0.08581484,0.073027476,0.068895392,0.070214962,0,1
0.068895392,0.062414269,0.068649587,0.090070254,0.070214962,0.06321649,0.064527847,1,0
0.06321649,0.059938361,0.067340029,0.09685929,0.064527847,0.066698242,0.068014634,0,1
0.066698242,0.059929447,0.067716071,0.093870687,0.068014634,0.063265211,0.064576638,1,0
0.063265211,0.05979586,0.063902454,0.100053081,0.064576638,0.066273007,0.067588784,0,1
0.066273007,0.059501969,0.061840811,0.089927515,0.067588784,0.056788965,0.058091026,0,1
0.056788965,0.052982662,0.059066859,0.105334434,0.058091026,0.053798905,0.055096642,1,0
0.053798905,0.048502871,0.054023341,0.122489908,0.055096642,0.055331597,0.056631551,1,0
0.055331597,0.060895783,0.06078786,0.14000223,0.056631551,0.067601922,0.068924061,1,0
0.067601922,0.065068311,0.071436798,0.115522448,0.068924061,0.068213225,0.069531808,1,0
0.068213225,0.074597872,0.070954553,0.12966434,0.069531808,0.081289735,0.082627229,1,0
0.081289735,0.076445909,0.084311069,0.116700047,0.082627229,0.082911027,0.084250865,1,0
0.082911027,0.080030628,0.086014384,0.109411424,0.084250865,0.086264327,0.087609015,1,0
0.086264327,0.082083488,0.085041065,0.106351451,0.087609015,0.087070539,0.088340959,1,0
0.087070539,0.08934202,0.092486921,0.146016014,0.088340959,0.095907805,0.097266439,0,1
0.095907805,0.089293016,0.08637274,0.093317573,0.097266439,0.081927615,0.083266031,1,0
0.081927615,0.08220373,0.086624919,0.096921739,0.083266031,0.086583253,0.087928403,0,1
0.086583253,0.080391326,0.088341466,0.095699534,0.087928403,0.084461428,0.085803509,0,1
0.084461428,0.079656585,0.084634051,0.087955929,0.085803509,0.083827982,0.085169147,0,1
0.083827982,0.077755114,0.085846264,0.087429578,0.085169147,0.081604255,0.082942203,0,1
0.081604255,0.07491405,0.078258833,0.11138301,0.082942203,0.074817923,0.076146058,1,0
0.074817923,0.073925481,0.080103697,0.108358722,0.076146058,0.079380527,0.08071526,1,0
0.079380527,0.08429668,0.084806572,0.119795704,0.08071526,0.089311975,0.09066107,0,1
0.089311975,0.084884489,0.092610783,0.097465932,0.09066107,0.087340745,0.08868699,1,0
0.087340745,0.083477302,0.091774612,0.088696389,0.08868699,0.088403861,0.089751643,1,0
0.088403861,0.093345329,0.093818568,0.111249192,0.089751643,0.088882278,0.090230752,0,1
0.088882278,0.083646521,0.091973704,0.088178959,0.090230752,0.088155798,0.089503221,0,1
0.088155798,0.085534621,0.088009654,0.093380021,0.089503221,0.08270725,0.084046794,1,0
0.08270725,0.078601208,0.086700122,0.09173852,0.084046794,0.085183474,0.086526599,0,1
0.085183474,0.083748961,0.088098143,0.07981087,0.086526599,0.083730514,0.085071538,1,0
0.083730514,0.084603943,0.089151093,0.078865223,0.085071538,0.091230023,0.092581892,1,0
0.091230023,0.087280245,0.095145814,0.108233825,0.092581892,0.093701814,0.095057258,0,1
0.093701814,0.089729436,0.093411554,0.119599438,0.095057258,0.08887341,0.090221871,1,0
0.08887341,0.088420231,0.093973429,0.105593149,0.090221871,0.094928854,0.096286073,0,1
0.094928854,0.090281612,0.097941881,0.077767915,0.096286073,0.094233385,0.095589598,1,0
0.094233385,0.096395674,0.097291543,0.123489083,0.095589598,0.102809313,0.104177928,1,0
0.102809313,0.099958133,0.107551153,0.126700716,0.104177928,0.106198058,0.107571574,0,1
0.106198058,0.099637525,0.106135419,0.124996766,0.107571574,0.10283589,0.104204544,0,1
0.10283589,0.09625763,0.10207848,0.097135848,0.104204544,0.097245588,0.098606157,1,0
0.097245588,0.099250109,0.102649185,0.091533332,0.098606157,0.104346439,0.105717277,1,0
0.104346439,0.101962016,0.108086459,0.114068292,0.105717277,0.105675355,0.107048115,0,1
0.105675355,0.100968989,0.108351924,0.137523028,0.107048115,0.105267801,0.106639972,0,1
0.105267801,0.099931415,0.104427703,0.10264023,0.106639972,0.104993161,0.106364934,1,0
0.104993161,0.104776362,0.108639478,0.116628677,0.106364934,0.111097325,0.112477926,0,1
0.111097325,0.106254785,0.114036948,0.106993777,0.112477926,0.109533622,0.110911962,1,0
0.109533622,0.108806388,0.114846576,0.125130584,0.110911962,0.113006533,0.114389895,0,1
0.113006533,0.107742097,0.114859834,0.114630328,0.114389895,0.110893549,0.112273855,0,1
0.110893549,0.104357772,0.111900075,0.101043335,0.112273855,0.106751773,0.10812609,1,0
0.106751773,0.106205808,0.112143426,0.096270491,0.10812609,0.112572402,0.113955136,1,0
0.112572402,0.112025979,0.116138421,0.100971965,0.113955136,0.117755178,0.119145407,0,1
0.117755178,0.112324327,0.120390024,0.104477998,0.119145407,0.116510428,0.117898857,0,1
0.116510428,0.112226345,0.118766368,0.103023842,0.117898857,0.115172671,0.116559166,1,0
0.115172671,0.112644935,0.120336937,0.112560608,0.116559166,0.118446213,0.119837442,0,1
0.118446213,0.112831984,0.120252877,0.11227513,0.119837442,0.117396372,0.118786082,0,1
0.117396372,0.110894881,0.112125711,0.100695408,0.118786082,0.106973259,0.108347896,0,1
0.106973259,0.10245187,0.108506758,0.112257288,0.108347896,0.106512551,0.107886521,1,0
0.106512551,0.10178834,0.109772059,0.108019716,0.107886521,0.108147118,0.109523453,1,0
0.108147118,0.106887114,0.113147689,0.107190044,0.109523453,0.111890235,0.113271983,1,0
0.111890235,0.106842594,0.115306678,0.085110065,0.113271983,0.112488237,0.113870849,1,0
0.112488237,0.114662191,0.115266876,0.114639249,0.113870849,0.120576906,0.121971216,1,0
0.120576906,0.117614581,0.125349508,0.117047974,0.121971216,0.121347673,0.122743098,0,1
0.121347673,0.118812459,0.123628507,0.12836006,0.122743098,0.119761853,0.121154985,1,0
0.119761853,0.120281968,0.125137158,0.128627696,0.121154985,0.125941315,0.127343383,1,0
0.125941315,0.126396029,0.131308855,0.126281419,0.127343383,0.127451837,0.12885609,1,0
0.127451837,0.123684123,0.131698156,0.107341704,0.12885609,0.129471788,0.130878962,1,0
0.129471788,0.130288011,0.134463251,0.122373932,0.130878962,0.13597461,0.137391189,1,0
0.13597461,0.131307783,0.137741563,0.129011308,0.137391189,0.137702212,0.139121288,0,1
0.137702212,0.139122921,0.141227797,0.141866762,0.139121288,0.136647936,0.138065488,0,1
0.136647936,0.130247949,0.135290592,0.094566541,0.138065488,0.131407572,0.132817546,1,0
0.131407572,0.128947659,0.136768244,0.091747441,0.132817546,0.135354466,0.136770148,1,0
0.135354466,0.134576323,0.139281159,0.113568704,0.136770148,0.140953609,0.142377388,1,0
0.140953609,0.136918644,0.143554905,0.116521623,0.142377388,0.141409883,0.142834322,0,1
0.141409883,0.136108182,0.140457999,0.091408435,0.142834322,0.137024451,0.138442548,1,0
0.137024451,0.140534538,0.142378065,0.098036889,0.138442548,0.14682742,0.148259693,1,0
0.14682742,0.142525076,0.150531775,0.109973459,0.148259693,0.147234946,0.148667809,0,1
0.147234946,0.142431552,0.149456709,0.11079421,0.148667809,0.146539505,0.147971361,0,1
0.146539505,0.140694843,0.144355675,0.114469746,0.147971361,0.139722162,0.141144159,1,0
0.139722162,0.136629211,0.144479538,0.129448447,0.141144159,0.140160699,0.141583331,0,1
0.140160699,0.133779233,0.137418608,0.102693757,0.141583331,0.133936951,0.135350582,1,0
0.133936951,0.130283581,0.138161863,0.101819479,0.135350582,0.134738729,0.13615352,0,1
0.134738729,0.131975744,0.136294856,0.108144613,0.13615352,0.131137366,0.132546948,1,0
0.131137366,0.129700229,0.135825897,0.101739189,0.132546948,0.13578857,0.137204879,0,1
0.13578857,0.130746691,0.136042676,0.091069429,0.137204879,0.131536024,0.132946184,0,1
0.131536024,0.128399912,0.135737409,0.119563753,0.132946184,0.130774126,0.132183183,1,0
0.130774126,0.128244066,0.130649634,0.108233825,0.132183183,0.134238168,0.135652235,1,0
0.134238168,0.132928708,0.139595283,0.113506256,0.135652235,0.139301333,0.140722722,0,1
0.139301333,0.13347197,0.140046556,0.047186029,0.140722722,0.135735415,0.137151648,1,0
0.135735415,0.138174415,0.141090649,0.10545933,0.137151648,0.144027835,0.145456059,1,0
0.144027835,0.139670641,0.146855305,0.117645694,0.145456059,0.145542818,0.146973233,0,1
0.145542818,0.14034306,0.146607554,0.122311484,0.146973233,0.143048884,0.144475693,0,1
0.143048884,0.136682646,0.140174846,0.108724491,0.144475693,0.137064331,0.138482485,1,0
0.137064331,0.136081464,0.142417895,0.086153846,0.138482485,0.141245986,0.142670188,1,0
0.141245986,0.142560681,0.146594296,0.107225729,0.142670188,0.143779772,0.145207637,0,1
0.143779772,0.139977904,0.145943931,0.113443808,0.145207637,0.142255948,0.14368161,0,1
0.142255948,0.13724371,0.142683333,0.126236813,0.14368161,0.139412076,0.140873563,0,1
0.139412076,0.133026662,0.137949485,0.126183286,0.140873563,0.133976803,0.135390492,1,0
0.133976803,0.133137989,0.139325417,0.099758681,0.135390492,0.139110858,0.140531972,0,1
0.139110858,0.132723857,0.136635525,0.089856146,0.140531972,0.132678899,0.134090711,1,0
0.132678899,0.131374562,0.136834617,0.106404978,0.134090711,0.136802966,0.138220742,1,0
0.136802966,0.131183083,0.13847596,0.099535651,0.138220742,0.137024451,0.138442548,0,1
0.137024451,0.135204222,0.139042264,0.117047974,0.138442548,0.133919215,0.135332821,1,0
0.133919215,0.13512407,0.13745841,0.10264023,0.135332821,0.141485181,0.142909728,0,1
0.141485181,0.136001313,0.144581312,0.096493521,0.142909728,0.140528374,0.141951538,0,1
0.140528374,0.135092895,0.140404911,0.112578451,0.141951538,0.137321262,0.138739788,0,1
0.137321262,0.132412136,0.141205681,0.102140643,0.138739788,0.136528325,0.137945704,1,0
0.136528325,0.13774248,0.141882563,0.121419363,0.137945704,0.137777509,0.139196695,0,1
0.137777509,0.131383477,0.138064517,0.102024667,0.139196695,0.133276927,0.134689604,1,0
0.133276927,0.129352877,0.132724562,0.095610322,0.134689604,0.134459654,0.135874042,0,1
0.134459654,0.128048129,0.131919364,0.098554319,0.135874042,0.12676967,0.128172936,1,0
0.12676967,0.124895345,0.130092214,0.110981555,0.128172936,0.127487282,0.128891586,1,0
0.127487282,0.124516845,0.131410602,0.101908691,0.128891586,0.130605794,0.132014608,1,0
0.130605794,0.127046188,0.135839183,0.074904209,0.132014608,0.132142921,0.133553957,1,0
0.132142921,0.129223747,0.136007303,0.069158954,0.133553957,0.133471836,0.134884795,1,0
0.133471836,0.131427997,0.138524646,0.078981199,0.134884795,0.137795218,0.139214429,0,1
0.137795218,0.132358701,0.138944919,0.085805919,0.139214429,0.13499566,0.136410822,1,0
0.13499566,0.132095958,0.13872814,0.083843254,0.136410822,0.137866109,0.139285422,1,0
0.137866109,0.132309724,0.141710014,0.034738274,0.139285422,0.137936972,0.139356388,1,0
0.137936972,0.135854354,0.14328944,0.078561902,0.139356388,0.14195473,0.143379956,1,0
0.14195473,0.137168016,0.145337824,0.093995584,0.143379956,0.14311088,0.144537779,0,1
0.14311088,0.137274885,0.145921816,0.085984343,0.144537779,0.142202793,0.143628378,1,0
0.142202793,0.139942299,0.147120771,0.103496666,0.143628378,0.143518434,0.144945922,0,1
0.143518434,0.140601345,0.144152155,0.094736044,0.144945922,0.138995682,0.140416629,1,0
0.138995682,0.132897533,0.142068369,0.064653746,0.140416629,0.139283624,0.140704988,1,0
0.139283624,0.134776717,0.140148302,0.083120637,0.140704988,0.14062138,0.142044678,1,0
0.14062138,0.134830152,0.144466279,0.071763945,0.142044678,0.140647958,0.142071294,1,0
0.140647958,0.137533171,0.143621251,0.081916275,0.142071294,0.143327959,0.144755171,1,0
0.143327959,0.139639466,0.147204831,0.062280706,0.144755171,0.145618116,0.14704864,1,0
0.145618116,0.145758012,0.149952211,0.109152709,0.14704864,0.151810853,0.153250333,1,0
0.151810853,0.14876381,0.157145887,0.127450097,0.153250333,0.153706785,0.155149007,1,0
0.153706785,0.148688142,0.157234376,0.107671789,0.155149007,0.154459816,0.155903127,0,1
0.154459816,0.148705918,0.155464715,0.108679885,0.155903127,0.151545081,0.152984177,1,0
0.151545081,0.150130934,0.156880449,0.093879608,0.152984177,0.156085542,0.157531204,0,1
0.156085542,0.149788039,0.156769845,0.104183598,0.157531204,0.152333556,0.153773792,0,1
0.152333556,0.146016271,0.151726301,0.119108772,0.153773792,0.146907152,0.14833954,1,0
0.146907152,0.144996527,0.152248348,0.097144769,0.14833954,0.149343497,0.150779409,1,0
0.149343497,0.144448807,0.150828212,0.088294935,0.150779409,0.150322474,0.151759802,0,1
0.150322474,0.14451113,0.153429616,0.080676227,0.151759802,0.148630319,0.150065199,1,0
0.148630319,0.148906339,0.15396935,0.103148739,0.150065199,0.155057817,0.156501993,0,1
0.155057817,0.149654425,0.158269639,0.097350849,0.156501993,0.153573872,0.155015902,1,0
0.153573872,0.153582066,0.158809373,0.111677409,0.155015902,0.159602712,0.16105346,0,1
0.159602712,0.153639958,0.161525809,0.113443808,0.16105346,0.158149806,0.159598453,0,1
0.158149806,0.151863186,0.155513374,0.092050762,0.159598453,0.152178527,0.153618539,1,0
0.152178527,0.149111163,0.156946795,0.094093717,0.153618539,0.154929392,0.156373382,0,1
0.154929392,0.148982006,0.151367946,0.116780338,0.156373382,0.146224985,0.147656387,0,1
0.146224985,0.142810053,0.148859459,0.114460825,0.147656387,0.143518434,0.144945922,0,1
0.143518434,0.137234823,0.145682921,0.109331133,0.144945922,0.140674535,0.14209791,1,0
0.140674535,0.138766681,0.145342253,0.099874657,0.14209791,0.144984669,0.146414277,0,1
0.144984669,0.138628637,0.143152292,0.119858153,0.146414277,0.140284718,0.141707529,1,0
0.140284718,0.143811994,0.145634235,0.117699222,0.141707529,0.150140841,0.151577906,1,0
0.150140841,0.145437377,0.153336699,0.091203247,0.151577906,0.151035652,0.152474011,1,0
0.151035652,0.153203566,0.156371661,0.118073912,0.152474011,0.155292605,0.15673712,1,0
0.155292605,0.151943311,0.160313595,0.069480117,0.15673712,0.157285978,0.158733376,1,0
0.157285978,0.153176821,0.159039438,0.09211321,0.158733376,0.159456551,0.160907088,0,1
0.159456551,0.153537546,0.161114339,0.090596605,0.160907088,0.157033508,0.158480541,1,0
0.157033508,0.15719796,0.16236198,0.118805451,0.158480541,0.159226196,0.160676401,0,1
0.159226196,0.153884845,0.163229096,0.076822267,0.160676401,0.15892944,0.160379215,1,0
0.15892944,0.157474048,0.16425553,0.070791534,0.160379215,0.162158668,0.163613113,1,0
0.162158668,0.157736764,0.165485403,0.091435199,0.163613113,0.163988143,0.165445234,0,1
0.163988143,0.159651608,0.166507408,0.113666838,0.165445234,0.162783273,0.164238622,1,0
