Open,High,Low,Volume,Adj Close,,Open,High,Low,Volume,Adj Close,,Open,High,Low,Volume,Adj Close
1441.609985,1447.689941,1424.26001,1001400000,1427.469971,,,6.079956,-17.349975,,-14.140014,,0.337689197,0.064556764,-0.166107946,0.067303343,0.459458006
1427.469971,1435.48999,1422.079956,896200000,1434.540039,,,8.020019,-5.390015,,7.070068,,0.331425597,0.085156286,-0.051603782,0.057918237,0.567894008
1434.540039,1434.540039,1407.130005,868700000,1429.859985,,,0,-27.410034,,-4.680054,,0.334557424,0,-0.262422537,0.055464906,0.50782181
1429.859985,1477.670044,1429.859985,1071100000,1477.439941,,,47.810059,0,,47.579956,,0.332484301,0.507645562,0,0.073521422,0.774999775
1477.439941,1482.939941,1456.97998,999600000,1460.98999,,,5.5,-20.459961,,-16.449951,,0.353560787,0.058398811,-0.195882824,0.067142762,0.447648512
1460.98999,1469.209961,1434.810059,1111000000,1464.920044,,,8.219971,-26.179931,,3.930054,,0.346273955,0.087279369,-0.250645582,0.077080982,0.551840767
1464.920044,1473.619995,1448.150024,984600000,1452.430054,,,8.699951,-16.77002,,-12.48999,,0.34801485,0.09237578,-0.160555481,0.065804581,0.467893712
1452.430054,1481.51001,1452.430054,966300000,1468.25,,,29.079956,0,,15.819946,,0.342482161,0.308769972,0,0.064172001,0.612627536
1468.25,1468.25,1445.219971,1011500000,1446.290039,,,0,-23.030029,,-21.959961,,0.34948992,0,-0.22048855,0.068204385,0.419478727
1446.290039,1446.290039,1398.359985,991600000,1415.099976,,,0,-47.930054,,-31.190063,,0.33976232,0,-0.458880364,0.066429065,0.372290066
1415.099976,1420.98999,1404.939941,925800000,1409.569946,,,5.890014,-10.160035,,-5.53003,,0.325946062,0.062539966,-0.097271757,0.060558913,0.503476329
1409.569946,1436.030029,1405.079956,805500000,1432.630005,,,26.460083,-4.48999,,23.060059,,0.323496426,0.280952251,-0.042986979,0.049826706,0.649642428
1432.630005,1432.630005,1417.050049,787600000,1424.170044,,,0,-15.579956,,-8.459961,,0.333711336,0,-0.149161857,0.04822981,0.488497132
1424.170044,1430.280029,1401.849976,896600000,1412.140015,,,6.109985,-22.320068,,-12.030029,,0.329963829,0.064875611,-0.213691412,0.057953922,0.470245251
1412.140015,1412.140015,1375.140015,1006400000,1383.050049,,,0,-37,,-29.089966,,0.324634889,0,-0.354236477,0.067749403,0.383026759
1383.050049,1410.26001,1383.050049,953600000,1407.810059,,,27.209961,0,,24.76001,,0.311748911,0.28891443,0,0.063039008,0.658333384
1407.810059,1430.130005,1407.810059,858200000,1420.959961,,,22.319946,0,,13.149902,,0.322716849,0.236992419,0,0.05452818,0.598977004
1420.959961,1452.390015,1416.540039,854600000,1452.359985,,,31.430054,-4.419922,,31.400024,,0.328541859,0.333723232,-0.042316151,0.054207017,0.692280286
1452.359985,1470.400024,1450.76001,955500000,1466.040039,,,18.040039,-1.599975,,13.680054,,0.342451123,0.191548513,-0.015318095,0.063208511,0.601687393
1466.040039,1466.040039,1441.670044,820500000,1447.800049,,,0,-24.369995,,-18.23999,,0.348510974,0,-0.233317329,0.051164886,0.438496984
1447.800049,1458.040039,1436.589966,807900000,1437.209961,,,10.23999,-11.210083,,-10.590088,,0.340431209,0.108727862,-0.107324873,0.050040815,0.477606912
1437.209961,1437.209961,1401.73999,853700000,1406.949951,,,0,-35.469971,,-30.26001,,0.335740119,0,-0.339588042,0.054126726,0.377044939
1406.949951,1410.550049,1368.72998,869000000,1400.719971,,,3.600098,-38.219971,,-6.22998,,0.322335847,0.038225717,-0.365916429,0.05549167,0.499897853
1400.719971,1403.77002,1373.430054,869900000,1373.859985,,,3.050049,-27.289917,,-26.859986,,0.319576154,0.032385315,-0.261272542,0.055571961,0.394427474
1373.859985,1401.75,1361.089966,1152300000,1399.050049,,,27.890015,-12.770019,,25.190064,,0.30767799,0.29613522,-0.122259636,0.080765439,0.660532025
1399.050049,1411.650024,1373.930054,984500000,1381.52002,,,12.599975,-25.119995,,-17.530029,,0.318836429,0.133786101,-0.240497798,0.06579566,0.442126641
1381.52002,1391.420044,1369.75,722600000,1378.02002,,,9.900024,-11.77002,,-3.5,,0.311071154,0.105118114,-0.112685687,0.042431028,0.513854806
1378.02002,1422.449951,1378.02002,844200000,1422.449951,,,44.429931,0,,44.429931,,0.30952076,0.471755479,0,0.053279211,0.758895353
1422.439941,1434.48999,1415.5,960500000,1420.599976,,,12.050049,-6.939941,,-1.839965,,0.329197445,0.127947006,-0.066442709,0.063654571,0.522341692
1420.599976,1448.810059,1420.599976,960100000,1448.810059,,,28.210083,0,,28.210083,,0.328382396,0.299533691,0,0.063618886,0.675971794
1448.810059,1483.22998,1448.810059,1162400000,1477.26001,,,34.419921,0,,28.449951,,0.340878613,0.365469537,0,0.081666481,0.677198113
1477.26001,1477.280029,1464.680054,838600000,1467.630005,,,0.020019,-12.579956,,-9.630005,,0.353481083,0.000212561,-0.120439981,0.052779624,0.482515312
1467.630005,1471.359985,1454.73999,950100000,1457.839966,,,3.72998,-12.890015,,-9.790039,,0.349215281,0.039604799,-0.123408473,0.062726766,0.481697142
1457.839966,1474.640015,1455.060059,854600000,1471.359985,,,16.800049,-2.779907,,13.520019,,0.344878589,0.178382342,-0.026614715,0.054207017,0.600869218
1471.359985,1475.650024,1456.48999,854300000,1461.670044,,,4.290039,-14.869995,,-9.689941,,0.35086755,0.045551487,-0.14236472,0.054180253,0.482208891
1461.670044,1472.670044,1454.959961,786000000,1456.949951,,,11,-6.710083,,-4.720093,,0.346575198,0.116797622,-0.064242058,0.048087071,0.507617111
1456.949951,1462.930054,1445.98999,774100000,1446,,,5.980103,-10.959961,,-10.949951,,0.344484339,0.063496528,-0.104930215,0.047025448,0.475767122
1446,1470.420044,1442.380005,935900000,1469.439941,,,24.420044,-3.619995,,23.439941,,0.339633841,0.259291187,-0.034657683,0.061459955,0.651584565
1469.439941,1483.619995,1467.709961,929700000,1470.540039,,,14.180054,-1.72998,,1.100098,,0.350017028,0.150563326,-0.016562757,0.06090684,0.537372689
1470.540039,1482.040039,1464.619995,1011400000,1478.72998,,,11.5,-5.920044,,8.189941,,0.350504338,0.122106604,-0.056678258,0.068195464,0.57361933
1478.72998,1480.77002,1460.420044,1250800000,1464.459961,,,2.04004,-18.309936,,-14.270019,,0.354132235,0.021661075,-0.175298573,0.089552825,0.458793359
1464.459961,1488.930054,1459.050049,921700000,1486,,,24.470093,-5.409912,,21.540039,,0.347811047,0.259822606,-0.051794275,0.060193144,0.641871365
1486,1487.319946,1470.180054,1031500000,1475.949951,,,1.319946,-15.819946,,-10.050049,,0.357352635,0.014015141,-0.151459512,0.069988625,0.480367848
1475.949951,1482.189941,1468,1009600000,1479.130005,,,6.23999,-7.949951,,3.180054,,0.352900766,0.066255999,-0.076112504,0.068034882,0.548006411
1479.130005,1479.130005,1448.030029,1022700000,1452.180054,,,0,-31.099976,,-26.949951,,0.354309434,0,-0.29774989,0.06920356,0.393967531
1452.180054,1459.939941,1438.310059,847600000,1441.47998,,,7.759887,-13.869995,,-10.700074,,0.342371419,0.082394213,-0.132790761,0.053582532,0.477044611
1441.47998,1459.660034,1441.47998,889000000,1455.310059,,,18.180054,0,,13.830079,,0.337631609,0.193035188,0,0.057275911,0.602454392
1455.310059,1463.349976,1450.550049,1042500000,1450.550049,,,8.039917,-4.76001,,-4.76001,,0.343757917,0.085367562,-0.04557214,0.070969958,0.507413037
1450.550049,1467.630005,1450.550049,1095100000,1454.819946,,,17.079956,0,,4.269897,,0.341649376,0.181354385,0,0.075662511,0.553578206
1454.819946,1455.140015,1434.630005,1110900000,1442.390015,,,0.320069,-20.189941,,-12.429931,,0.343540811,0.003398482,-0.193297664,0.077072061,0.468200762
1442.390015,1454.680054,1438.709961,1459700000,1454.599976,,,12.290039,-3.680054,,12.209961,,0.338034727,0.130495211,-0.035232685,0.108189219,0.59417158
1454.599976,1469.579956,1450.849976,451900000,1469.540039,,,14.97998,-3.75,,14.940063,,0.343443371,0.159056912,-0.035902346,0.01828133,0.608129156
1469.540039,1469.540039,1442.449951,1019300000,1446.22998,,,0,-27.090088,,-23.310059,,0.350061369,0,-0.259359387,0.068900239,0.412576385
1446.22998,1461.650024,1439.560059,947300000,1456.670044,,,15.420044,-6.669921,,10.440064,,0.339735715,0.163729497,-0.063857549,0.062476972,0.585123027
1456.670044,1484.119995,1456.670044,931700000,1478.900024,,,27.449951,0,,22.22998,,0.344360349,0.291462635,0,0.061085264,0.645398671
1478.900024,1486.560059,1474.76001,838700000,1475.619995,,,7.660035,-4.140014,,-3.280029,,0.35420756,0.081333988,-0.039636324,0.052788545,0.514979402
1475.619995,1488.77002,1470.47998,980500000,1480.880005,,,13.150025,-5.140015,,5.26001,,0.352754606,0.139626513,-0.049210292,0.065438812,0.558640133
1480.880005,1497.689941,1480.880005,1001200000,1492.920044,,,16.809936,0,,12.040039,,0.355084632,0.178487322,0,0.067285501,0.593302858
1492.920044,1501.390015,1489.650024,1026800000,1495.839966,,,8.469971,-3.27002,,2.919922,,0.360418006,0.089933861,-0.031307037,0.069569329,0.546676493
1495.839966,1509.98999,1494.560059,960600000,1509.97998,,,14.150024,-1.279907,,14.140014,,0.361711443,0.150244468,-0.012253777,0.063663492,0.604038926
1509.97998,1517.319946,1505.26001,906000000,1510.48999,,,7.339966,-4.71997,,0.51001,,0.367975043,0.077935506,-0.045188798,0.058792515,0.534355879
1510.48999,1510.48999,1491.349976,908300000,1493.73999,,,0,-19.140014,,-16.75,,0.368200962,0,-0.183245706,0.058997703,0.446114519
1493.73999,1495.630005,1479.920044,909400000,1481.959961,,,1.890015,-13.819946,,-11.780029,,0.360781217,0.020068114,-0.132311594,0.059095836,0.471523369
1481.959961,1501.920044,1481.959961,1064600000,1495.569946,,,19.960083,0,,13.609985,,0.35556302,0.211935475,0,0.072941544,0.601329167
1495.569946,1495.569946,1477.910034,968300000,1480.189941,,,0,-17.659912,,-15.380005,,0.361591833,0,-0.16907527,0.064350425,0.453118584
1480.189941,1485.880005,1463.800049,880300000,1464.290039,,,5.690064,-16.389892,,-15.899902,,0.354778954,0.060416904,-0.156916151,0.056499766,0.450460624
1464.290039,1476.22998,1464.290039,969400000,1474.469971,,,11.939941,0,,10.179932,,0.347735777,0.126777883,0,0.064448558,0.583793108
1474.469971,1474.469971,1452.420044,1235800000,1452.420044,,,0,-22.049927,,-22.049927,,0.35224518,0,-0.211105093,0.088214644,0.419018778
1452.420044,1464.910034,1445.329956,1156400000,1449.619995,,,12.48999,-7.090088,,-2.800049,,0.342477727,0.132618284,-0.067880211,0.081131209,0.517433287
1449.619995,1456.680054,1413.890015,980000000,1419.890015,,,7.060059,-35.72998,,-29.72998,,0.34123739,0.074963464,-0.342077358,0.065394206,0.379754703
1419.890015,1437.650024,1418.709961,952600000,1430.829956,,,17.760009,-1.180054,,10.939941,,0.328067905,0.188575165,-0.011297788,0.062949796,0.587678635
1430.829956,1443.540039,1428.959961,938700000,1438.099976,,,12.710083,-1.869995,,7.27002,,0.332913969,0.134955224,-0.017903255,0.061709749,0.568916258
1438.099976,1451.589966,1433.48999,994500000,1438.699951,,,13.48999,-4.609986,,0.599975,,0.336134369,0.14323625,-0.044135816,0.06668778,0.534815823
1438.699951,1454.189941,1425.430054,1095600000,1452.560059,,,15.48999,-13.269897,,13.860108,,0.33640014,0.164472181,-0.127045448,0.075707117,0.602607914
1452.560059,1462.930054,1451.310059,956000000,1462.930054,,,10.369995,-1.25,,10.369995,,0.342539749,0.11010825,-0.011967449,0.063253117,0.584764801
1462.930054,1480.800049,1460.719971,854800000,1479.319946,,,17.869995,-2.210083,,16.389892,,0.347133345,0.189742992,-0.021159244,0.054224859,0.61554137
1479.319946,1484.52002,1472.609985,992200000,1482.800049,,,5.200074,-6.709961,,3.480103,,0.354393573,0.055214207,-0.06424089,0.066482593,0.549540404
1482.800049,1490.329956,1471.160034,1054000000,1472.869995,,,7.529907,-11.640015,,-9.930054,,0.355935153,0.079952293,-0.111441024,0.071995896,0.480981319
1472.869995,1475.150024,1459.890015,940800000,1460.25,,,2.280029,-12.97998,,-12.619995,,0.351536439,0.024209269,-0.124269794,0.061897094,0.467229064
1460.25,1475.719971,1453.060059,835500000,1471.839966,,,15.469971,-7.189941,,11.589966,,0.345946161,0.16425962,-0.068836199,0.052503067,0.591001871
1471.839966,1491.640015,1468.560059,783800000,1491.560059,,,19.800049,-3.279907,,19.720093,,0.351080167,0.210236239,-0.031401695,0.047890804,0.632566938
1491.560059,1493.119995,1482.73999,895900000,1484.430054,,,1.559936,-8.820069,,-7.130005,,0.359815573,0.016563347,-0.084442978,0.057891474,0.495296498
1484.430054,1496.089966,1475.73999,929800000,1479.849976,,,11.659912,-8.690064,,-4.580078,,0.356657196,0.123804544,-0.083198315,0.060915762,0.508332935
1479.849976,1499.319946,1479.849976,922400000,1496.069946,,,19.46997,0,,16.21997,,0.35462836,0.206731472,0,0.060255592,0.614672648
1496.069946,1499.469971,1488.98999,821400000,1491.719971,,,3.400025,-7.079956,,-4.349975,,0.361813317,0.036101348,-0.067783207,0.051245177,0.50950933
1491.719971,1502.839966,1491.130005,731600000,1499.47998,,,11.119995,-0.589966,,7.760009,,0.35988641,0.118071724,-0.00564831,0.043233936,0.571421314
1499.47998,1508.449951,1497.420044,818800000,1498.130005,,,8.969971,-2.059936,,-1.349975,,0.36332386,0.095242843,-0.019721742,0.051013226,0.524846754
1498.130005,1507.199951,1489.52002,871000000,1505.969971,,,9.069946,-8.609985,,7.839966,,0.362725861,0.096304375,-0.082431642,0.055670094,0.571830092
1505.969971,1511.160034,1501.25,837100000,1508.310059,,,5.190063,-4.719971,,2.340088,,0.36619873,0.05510791,-0.045188808,0.052645806,0.543712106
1508.310059,1513.469971,1505.089966,685600000,1506.449951,,,5.159912,-3.220093,,-1.860108,,0.367235318,0.054787768,-0.030829038,0.039130183,0.522238712
1506.449951,1523.949951,1506.449951,733600000,1514.089966,,,17.5,0,,7.640015,,0.366411347,0.185814398,0,0.04341236,0.570807848
1514.089966,1514.810059,1505.459961,795600000,1509.839966,,,0.720093,-8.630005,,-4.25,,0.369795643,0.007645923,-0.082623313,0.048943506,0.51002045
1509.839966,1510.48999,1500.089966,818400000,1502.589966,,,0.650024,-9.75,,-7.25,,0.367913021,0.006901932,-0.093346099,0.050977541,0.494683027
1502.589966,1525.209961,1502.589966,1056600000,1517.680054,,,22.619995,0,,15.090088,,0.36470149,0.240178329,0,0.072227848,0.608896155
1517.680054,1530.089966,1515.530029,767700000,1520.77002,,,12.409912,-2.150025,,3.089966,,0.371385944,0.131768019,-0.020584251,0.046454491,0.547545838
1520.77002,1520.77002,1504.209961,838500000,1507.079956,,,0,-16.560059,,-13.690064,,0.372754705,0,-0.158545323,0.052770703,0.461758364
1507.079956,1512.609985,1492.119995,995100000,1492.25,,,5.530029,-14.959961,,-14.829956,,0.36669042,0.058717658,-0.143226051,0.066741307,0.455930695
1492.25,1505.339966,1492.25,985500000,1502.51001,,,13.089966,0,,10.26001,,0.360121197,0.138988809,0,0.065884872,0.584202505
1502.51001,1502.51001,1489.880005,961000000,1494.5,,,0,-12.630005,,-8.01001,,0.364666072,0,-0.120919148,0.063699177,0.490797495
1494.5,1506.76001,1483.01001,899300000,1489.26001,,,12.26001,-11.48999,,-5.23999,,0.361117879,0.130176364,-0.110004691,0.058194794,0.504959151
1489.26001,1496.930054,1479.670044,991200000,1481.98999,,,7.670044,-9.589966,,-7.27002,,0.358796721,0.081440263,-0.09181394,0.06639338,0.494580675
1481.98999,1487.449951,1473.609985,1068300000,1484.910034,,,5.459961,-8.380005,,2.920044,,0.355576321,0.057973678,-0.080229823,0.073271628,0.546677117
1484.910034,1494.160034,1476.72998,1014000000,1480.869995,,,9.25,-8.180054,,-4.040039,,0.356869813,0.098216182,-0.0783155,0.068427415,0.51109387
1480.869995,1480.959961,1460.219971,1268400000,1465.810059,,,0.089966,-20.650024,,-15.059936,,0.355080197,0.000955256,-0.19770248,0.091122956,0.454754928
1465.810059,1467.77002,1441.920044,962500000,1444.51001,,,1.959961,-23.890015,,-21.300049,,0.3484091,0.020810798,-0.22872202,0.063832995,0.42285251
1444.51001,1461.160034,1444.51001,1024900000,1459.900024,,,16.650024,0,,15.390014,,0.33897382,0.176789382,0,0.069399826,0.610429519
1459.900024,1460.48999,1430.949951,1104000000,1451.339966,,,0.589966,-28.950073,,-8.560058,,0.345791133,0.006264239,-0.277166807,0.076456498,0.487985389
1451.339966,1452.77002,1436.300049,1105400000,1449.050049,,,1.430054,-15.039917,,-2.289917,,0.341999285,0.015184264,-0.143991546,0.076581395,0.520041324
1449.050049,1449.050049,1421.880005,1185500000,1448.719971,,,0,-27.170044,,-0.330078,,0.340984921,0,-0.260124883,0.083727279,0.530060951
1448.719971,1457.420044,1435.930054,982400000,1439.030029,,,8.700073,-12.789917,,-9.689942,,0.340838706,0.092377076,-0.122450139,0.065608315,0.482208885
1439.030029,1448.040039,1425.25,1106600000,1427.209961,,,9.01001,-13.780029,,-11.820068,,0.336546354,0.095667976,-0.13192943,0.076688449,0.471318671
1427.209961,1437.219971,1419.439941,1174700000,1426.569946,,,10.01001,-7.77002,,-0.640015,,0.33131042,0.106285942,-0.074389852,0.082763789,0.528476406
1426.569946,1461.689941,1425.780029,1206200000,1458.290039,,,35.119995,-0.789917,,31.720093,,0.331026913,0.372902899,-0.007562633,0.085573968,0.693916631
1458.290039,1458.290039,1436.290039,1197100000,1436.51001,,,0,-22,,-21.780029,,0.345077958,0,-0.210627094,0.084762138,0.420398625
1436.52002,1445.599976,1429.829956,1051200000,1436.22998,,,9.079956,-6.690064,,-0.29004,,0.335434496,0.09641066,-0.064050397,0.071746103,0.530265644
1436.22998,1454.819946,1425.280029,1098100000,1426.459961,,,18.589966,-10.949951,,-9.770019,,0.335306017,0.197387619,-0.10483438,0.075930147,0.481799494
1426.459961,1439.98999,1416.310059,1167400000,1434.319946,,,13.530029,-10.149902,,7.859985,,0.330978193,0.143661382,-0.097174744,0.082112541,0.571932439
1434.319946,1444.170044,1431.800049,1176100000,1436.280029,,,9.850098,-2.519897,,1.960083,,0.334459929,0.104588002,-0.02412539,0.082888686,0.54176934
1436.280029,1443.300049,1397.060059,1150100000,1408.98999,,,7.02002,-39.21997,,-27.290039,,0.335328187,0.074538331,-0.375490378,0.080569173,0.392228839
1408.98999,1409.689941,1392.47998,716600000,1402.030029,,,0.699951,-16.51001,,-6.959961,,0.323239523,0.007432056,-0.158066156,0.041895756,0.496165844
1402.030029,1408.829956,1383.849976,1044000000,1387.02002,,,6.799927,-18.180053,,-15.010009,,0.32015647,0.072201391,-0.174055079,0.071103776,0.455010179
1387.02002,1387.02002,1349.670044,1387500000,1364.589966,,,0,-37.349976,,-22.430054,,0.313507488,0,-0.357587133,0.10174811,0.417075389
1364.589966,1374.930054,1328.060059,1388600000,1329.780029,,,10.340088,-36.529907,,-34.809937,,0.303571651,0.109790699,-0.349735826,0.101846243,0.353783553
1329.780029,1374.170044,1327.079956,1223900000,1374.170044,,,44.390015,-2.700073,,44.390015,,0.288151898,0.471331652,-0.025850388,0.087153021,0.758691283
1374.170044,1379.47998,1365.060059,1005400000,1374.619995,,,5.309936,-9.109985,,0.449951,,0.307815337,0.056380718,-0.087218621,0.067660191,0.534048829
1374.619995,1380.98999,1342.339966,1161500000,1349.969971,,,6.369995,-32.280029,,-24.650024,,0.308014651,0.067636388,-0.309047669,0.08158619,0.405725849
1349.969971,1356.650024,1305.790039,1441700000,1342.130005,,,6.680053,-44.179932,,-7.839966,,0.297095434,0.070928573,-0.42297685,0.106583402,0.49166684
1342.130005,1389.930054,1342.130005,1297900000,1388.76001,,,47.800049,0,,46.630005,,0.293622565,0.507539276,0,0.093754712,0.770143175
1388.76001,1408.469971,1382.189941,1177400000,1396.930054,,,19.709961,-6.570069,,8.170044,,0.314278252,0.209279688,-0.06290157,0.083004661,0.573517607
1396.930054,1406.959961,1387.75,1046800000,1395.780029,,,10.029907,-9.180054,,-1.150025,,0.317897335,0.106497207,-0.087889459,0.07135357,0.525868993
1395.780029,1415.640015,1388.130005,1158600000,1398.130005,,,19.859986,-7.650024,,2.349976,,0.317387908,0.210872648,-0.073241015,0.081327475,0.543762658
1398.130005,1398.130005,1362.209961,1315600000,1364.900024,,,0,-35.920044,,-33.229981,,0.318428877,0,-0.343897022,0.095333765,0.361861038
1364.900024,1372.719971,1337.810059,1303800000,1364.439941,,,7.819947,-27.089965,,-0.460083,,0.303708997,0.083031928,-0.25935821,0.094281063,0.529396304
1364.439941,1384.569946,1364.130005,1086300000,1379.579956,,,20.130005,-0.309936,,15.140015,,0.303505194,0.213739701,-0.002967315,0.074877445,0.609151406
1379.579956,1406.359985,1376.859985,1186500000,1398.660034,,,26.780029,-2.719971,,19.080078,,0.310211764,0.284349427,-0.02604089,0.083816491,0.629294877
1398.660034,1432.219971,1398.660034,1366400000,1429.400024,,,33.559937,0,,30.73999,,0.318663664,0.356338257,0,0.099865736,0.688905879
1429.400024,1429.599976,1410.449951,1206800000,1421.219971,,,0.199952,-18.950073,,-8.180053,,0.332280552,0.002123083,-0.181427219,0.085627495,0.489928154
1421.219971,1433.400024,1421.219971,1167700000,1428.319946,,,12.180053,0,,7.099975,,0.328657035,0.129327384,0,0.082139305,0.568046907
1428.319946,1433.209961,1420.920044,997700000,1426.689941,,,4.890015,-7.399902,,-1.630005,,0.33180211,0.051922011,-0.070846357,0.066973259,0.523415107
1428.76001,1438.459961,1427.719971,930900000,1432.189941,,,9.699951,-1.040039,,3.429931,,0.331997045,0.102993746,-0.009957291,0.061013895,0.549283901
1432.189941,1436.219971,1423.26001,880900000,1431.869995,,,4.03003,-8.929931,,-0.319946,,0.333516401,0.04279072,-0.085494792,0.056553293,0.530112751
1431.869995,1437.280029,1408.780029,909300000,1409.280029,,,5.410034,-23.089966,,-22.589966,,0.333374675,0.057443555,-0.221062384,0.059086915,0.416257843
1409.280029,1409.280029,1369.680054,1111000000,1400.140015,,,0,-39.599975,,-9.140014,,0.323368001,0,-0.37912853,0.077080982,0.485020378
1400.140015,1400.140015,1365.969971,962500000,1365.97998,,,0,-34.170044,,-34.160035,,0.319319251,0,-0.327142595,0.063832995,0.357106161
1365.97998,1365.97998,1328.619995,1129300000,1351.26001,,,0,-37.359985,,-14.71997,,0.304187385,0,-0.357682958,0.078713562,0.456492996
1351.26001,1390.060059,1351.26001,1118800000,1382.949951,,,38.800049,0,,31.689941,,0.297666882,0.411977585,0,0.077776836,0.69376248
1382.949951,1395.959961,1374.75,1066800000,1389.810059,,,13.01001,-8.199951,,6.860108,,0.311704571,0.138139839,-0.078505993,0.07313781,0.566820593
1389.810059,1394.76001,1370.390015,956300000,1372.319946,,,4.949951,-19.420044,,-17.490113,,0.314743392,0.052558409,-0.185926702,0.06327988,0.442330711
1372.319946,1384.849976,1355.550049,1070400000,1367.719971,,,12.53003,-16.769897,,-4.599975,,0.306995799,0.133043427,-0.160554303,0.073458974,0.508231212
1367.719971,1367.719971,1341.670044,955800000,1342.619995,,,0,-26.049927,,-25.099976,,0.304958149,0,-0.249400929,0.063235274,0.403425481
1342.619995,1355.869995,1333.619995,1137100000,1347.349976,,,13.25,-9,,4.729981,,0.293839616,0.140688044,-0.086165629,0.079409416,0.555930373
1347.349976,1347.349976,1321.890015,963200000,1322.359985,,,0,-25.459961,,-24.989991,,0.295934855,0,-0.243752618,0.063895443,0.403987776
1322.359985,1343.829956,1322.359985,404870000,1341.77002,,,21.469971,0,,19.410035,,0.284865043,0.227967413,0,0.014085688,0.630981774
1341.77002,1362.5,1341.77002,946100000,1348.969971,,,20.72998,0,,7.199951,,0.293463103,0.220110214,0,0.062369918,0.568558032
1348.969971,1358.810059,1334.969971,1028200000,1336.089966,,,9.840088,-14,,-12.880005,,0.296652464,0.104481716,-0.134035424,0.069694226,0.46589977
1336.089966,1352.380005,1329.280029,402100000,1341.930054,,,16.290039,-6.809937,,5.840088,,0.29094701,0.172967074,-0.065198056,0.013838571,0.561605767
1341.910034,1341.910034,1294.900024,1186530000,1314.949951,,,0,-47.01001,,-26.960083,,0.293525125,0,-0.4500719,0.083819167,0.393915731
1314.949951,1334.670044,1307.02002,1195200000,1315.22998,,,19.720093,-7.929931,,0.280029,,0.281582621,0.209387269,-0.075920833,0.084592636,0.533180107
1315.180054,1332.060059,1310.22998,1103000000,1324.969971,,,16.880005,-4.950074,,9.789917,,0.28168455,0.179231312,-0.047391805,0.076367286,0.581799167
1324.969971,1376.560059,1324.969971,900300000,1376.540039,,,51.590088,0,,51.570068,,0.286021188,0.54778178,0,0.058284007,0.795399121
1376.540039,1376.540039,1346.150024,1399300000,1351.459961,,,0,-30.390015,,-25.080078,,0.308865173,0,-0.290952753,0.102800812,0.403527209
1351.459961,1353.5,1339.26001,1128000000,1343.550049,,,2.040039,-12.199951,,-7.909912,,0.297755455,0.021661064,-0.116801829,0.078597587,0.491309243
1343.550049,1380.329956,1343.550049,1358300000,1369.890015,,,36.779907,0,,26.339966,,0.294251602,0.390527787,0,0.099143118,0.666410869
1369.890015,1389.050049,1364.140015,1202400000,1380.199951,,,19.160034,-5.75,,10.309936,,0.305919413,0.203440582,-0.055050263,0.085234962,0.584457751
1380.199951,1380.27002,1370.27002,1083400000,1371.180054,,,0.070069,-9.929931,,-9.019897,,0.310486403,0.00074399,-0.095068751,0.07461873,0.485634473
1371.180054,1385.819946,1358.47998,1195100000,1359.98999,,,14.639892,-12.700074,,-11.190064,,0.306490861,0.15544587,-0.121589986,0.084583714,0.47453955
1359.98999,1359.98999,1340.47998,1061300000,1340.930054,,,0,-19.51001,,-19.059936,,0.301534,0,-0.186788033,0.072647144,0.434305031
1340.930054,1340.930054,1305.380005,1561100000,1312.150024,,,0,-35.550049,,-28.78003,,0.293091023,0,-0.340354706,0.117235319,0.384611299
1312.150024,1332.319946,1312.150024,1189900000,1322.73999,,,20.169922,0,,10.589966,,0.280342338,0.214163538,0,0.084119812,0.585889397
1322.959961,1346.439941,1305.199951,1324900000,1305.599976,,,23.47998,-17.76001,,-17.359985,,0.285130814,0.24930962,-0.170033605,0.096163436,0.442995987
1305.599976,1305.599976,1261.160034,1421600000,1264.73999,,,0,-44.439942,,-40.859986,,0.277440864,0,-0.425466175,0.10479024,0.322852832
1264.73999,1285.310059,1254.069946,1449900000,1274.859985,,,20.570069,-10.670044,,10.119995,,0.259341122,0.218412285,-0.102154562,0.107314941,0.583486682
1274.859985,1305.969971,1274.859985,1087100000,1305.949951,,,31.109986,0,,31.089966,,0.263823975,0.330324761,0,0.074948815,0.690695123
1305.969971,1315.939941,1301.640015,806500000,1315.189941,,,9.96997,-4.329956,,9.21997,,0.277604761,0.105860798,-0.04145482,0.049915918,0.578885327
1315.189941,1332.030029,1310.959961,1092700000,1328.920044,,,16.840088,-4.22998,,13.730103,,0.281688929,0.178807475,-0.040497654,0.075448402,0.601943267
1328.920044,1335.930054,1325.780029,1015300000,1334.219971,,,7.01001,-3.140015,,5.299927,,0.287770951,0.074432045,-0.030062374,0.068543391,0.558844208
1334.219971,1340.099976,1317.51001,1035500000,1320.280029,,,5.880005,-16.709961,,-13.939942,,0.290118659,0.062433691,-0.159980479,0.070345474,0.460480869
1320.280029,1320.280029,1276.050049,1129400000,1283.27002,,,0,-44.22998,,-37.010009,,0.283943685,0,-0.423456008,0.078722484,0.342535741
1283.27002,1347.76001,1274.619995,1880700000,1347.560059,,,64.48999,-8.650025,,64.290039,,0.267549367,0.684752495,-0.082814983,0.145747485,0.860429647
1347.560059,1350.23999,1329.140015,2131000000,1333.339966,,,2.679931,-18.420044,,-14.220093,,0.296027916,0.028455415,-0.176352743,0.168077258,0.459048604
